Client_Num,Card_Category,Annual_Fees,Week_Start_Date,Qtr,Total_Trans_Amt,Use Chip,Exp Type,Interest_Earned
772452783,Blue,125,24-09-2023,Q3,1774,Swipe ,Entertainment,195.14
772457583,Blue,300,24-09-2023,Q3,5385,Swipe ,Entertainment,700.05
772460508,Blue,195,24-09-2023,Q3,1231,Swipe ,Bills,123.1
772466508,Blue,455,24-09-2023,Q3,2030,Swipe ,Bills,365.4
772468983,Blue,100,24-09-2023,Q3,1946,Swipe ,Entertainment,311.36
772472208,Blue,125,24-09-2023,Q3,2298,Swipe ,Fuel,298.74
772491333,Blue,460,24-09-2023,Q3,14738,Chip ,Entertainment,2358.08
772506858,Blue,300,24-09-2023,Q3,4552,Chip ,Entertainment,773.84
772514808,Blue,460,24-09-2023,Q3,2315,Swipe ,Bills,370.4
772525308,Blue,450,24-09-2023,Q3,3651,Chip ,Food,584.16
772528158,Blue,330,24-09-2023,Q3,2546,Swipe ,Grocery,458.28
772532208,Blue,200,24-09-2023,Q3,842,Swipe ,Bills,92.62
772539558,Blue,430,24-09-2023,Q3,4623,Chip ,Entertainment,924.6
772545858,Blue,285,24-09-2023,Q3,3808,Chip ,Grocery,723.52
772565883,Blue,345,24-09-2023,Q3,4719,Swipe ,Fuel,566.28
772569033,Blue,490,24-09-2023,Q3,4572,Swipe ,Fuel,365.76
772571508,Blue,300,24-09-2023,Q3,2311,Swipe ,Bills,184.88
772574283,Blue,340,24-09-2023,Q3,1654,Chip ,Food,314.26
772578858,Blue,300,24-09-2023,Q3,3848,Chip ,Fuel,384.8
772580958,Blue,125,24-09-2023,Q3,4930,Swipe ,Fuel,887.4
772585008,Blue,175,24-09-2023,Q3,5111,Swipe ,Food,664.43
772590408,Blue,100,24-09-2023,Q3,3964,Swipe ,Bills,317.12
772596783,Gold,150,24-09-2023,Q3,15442,Chip ,Travel,2316.3
772601283,Blue,300,24-09-2023,Q3,2514,Swipe ,Grocery,175.98
772607433,Blue,150,24-09-2023,Q3,4107,Swipe ,Entertainment,1067.82
772629333,Blue,150,24-09-2023,Q3,1313,Swipe ,Travel,196.95
772637058,Blue,475,24-09-2023,Q3,2141,Swipe ,Bills,578.07
772640808,Blue,490,24-09-2023,Q3,14730,Swipe ,Grocery,4124.4
772643058,Blue,395,24-09-2023,Q3,1571,Swipe ,Bills,361.33
772655733,Blue,245,24-09-2023,Q3,4489,Chip ,Bills,628.46
772658658,Blue,125,24-09-2023,Q3,4439,Swipe ,Grocery,355.12
772661808,Blue,415,24-09-2023,Q3,5051,Swipe ,Bills,1363.77
772669833,Blue,125,24-09-2023,Q3,3048,Swipe ,Entertainment,883.92
772674933,Blue,300,24-09-2023,Q3,2036,Swipe ,Entertainment,244.32
772684833,Blue,125,24-09-2023,Q3,1761,Swipe ,Entertainment,140.88
772687983,Blue,200,24-09-2023,Q3,4811,Swipe ,Fuel,769.76
772695033,Blue,150,24-09-2023,Q3,1575,Chip ,Food,456.75
772698783,Gold,270,24-09-2023,Q3,13988,Chip ,Travel,3077.36
772706283,Blue,250,24-09-2023,Q3,1585,Swipe ,Entertainment,142.65
772712658,Blue,270,24-09-2023,Q3,2058,Online ,Bills,555.66
772721208,Blue,405,24-09-2023,Q3,16293,Chip ,Fuel,3910.32
772725408,Blue,245,24-09-2023,Q3,7667,Swipe ,Entertainment,1686.74
772728933,Blue,125,24-09-2023,Q3,2511,Swipe ,Food,728.19
772735758,Blue,250,24-09-2023,Q3,1366,Swipe ,Bills,232.22
772758783,Blue,385,24-09-2023,Q3,3343,Online ,Grocery,334.3
772776033,Blue,150,24-09-2023,Q3,2249,Swipe ,Fuel,292.37
772782708,Blue,355,24-09-2023,Q3,1721,Swipe ,Entertainment,344.2
772794108,Blue,200,24-09-2023,Q3,3165,Online ,Entertainment,189.9
772813458,Blue,440,24-09-2023,Q3,4264,Swipe ,Fuel,1236.56
772825308,Blue,385,24-09-2023,Q3,4231,Chip ,Travel,676.96
772837083,Blue,415,24-09-2023,Q3,3906,Swipe ,Food,234.36
772846383,Blue,455,24-09-2023,Q3,4787,Swipe ,Food,1148.88
772857558,Blue,320,24-09-2023,Q3,4618,Swipe ,Food,461.8
772869033,Gold,470,24-09-2023,Q3,7283,Swipe ,Bills,1893.58
772879158,Blue,250,24-09-2023,Q3,3943,Chip ,Food,828.03
772922883,Blue,140,24-09-2023,Q3,1874,Chip ,Fuel,449.76
772935108,Silver,110,24-09-2023,Q3,1823,Swipe ,Grocery,255.22
773018583,Blue,370,24-09-2023,Q3,4717,Chip ,Travel,1179.25
773073558,Blue,125,24-09-2023,Q3,1731,Swipe ,Entertainment,138.48
773082033,Blue,390,24-09-2023,Q3,2317,Swipe ,Bills,509.74
773108958,Blue,460,24-09-2023,Q3,4439,Chip ,Fuel,1198.53
773140683,Blue,340,24-09-2023,Q3,4191,Swipe ,Grocery,1089.66
773146383,Silver,175,24-09-2023,Q3,1756,Swipe ,Travel,403.88
773155533,Blue,140,24-09-2023,Q3,4739,Chip ,Entertainment,1089.97
773172483,Blue,175,24-09-2023,Q3,7463,Chip ,Fuel,1492.6
773177358,Blue,125,24-09-2023,Q3,5372,Swipe ,Grocery,698.36
773185833,Gold,370,24-09-2023,Q3,15095,Chip ,Travel,1207.6
773228133,Blue,405,24-09-2023,Q3,2437,Chip ,Grocery,463.03
773236983,Blue,150,24-09-2023,Q3,1839,Swipe ,Fuel,202.29
773257233,Blue,140,24-09-2023,Q3,3534,Chip ,Entertainment,742.14
773270058,Blue,405,24-09-2023,Q3,1337,Swipe ,Grocery,374.36
773275083,Blue,470,1/10/2023,Q4,4765,Swipe ,Entertainment,905.35
773283108,Silver,355,1/10/2023,Q4,15738,Swipe ,Bills,3934.5
773288958,Blue,150,1/10/2023,Q4,1592,Swipe ,Entertainment,111.44
773297508,Blue,340,1/10/2023,Q4,1544,Swipe ,Fuel,154.4
773306658,Blue,125,1/10/2023,Q4,15678,Chip ,Travel,2038.14
773322558,Blue,125,1/10/2023,Q4,3964,Chip ,Bills,1030.64
773332908,Blue,430,1/10/2023,Q4,4221,Swipe ,Entertainment,1055.25
773342808,Blue,325,1/10/2023,Q4,5084,Swipe ,Entertainment,1321.84
773356008,Blue,390,1/10/2023,Q4,7960,Swipe ,Food,1432.8
773364483,Silver,350,1/10/2023,Q4,1906,Swipe ,Bills,476.5
773373108,Blue,150,1/10/2023,Q4,1025,Swipe ,Travel,82
773383158,Blue,100,1/10/2023,Q4,2743,Swipe ,Bills,795.47
773389908,Blue,245,1/10/2023,Q4,2075,Swipe ,Bills,249
773442258,Blue,175,1/10/2023,Q4,1397,Online ,Entertainment,349.25
773448558,Blue,125,1/10/2023,Q4,1257,Swipe ,Travel,150.84
773457558,Silver,125,1/10/2023,Q4,3818,Swipe ,Entertainment,534.52
773466258,Blue,495,1/10/2023,Q4,1144,Swipe ,Bills,137.28
773503308,Blue,430,1/10/2023,Q4,4010,Swipe ,Fuel,721.8
773667708,Blue,190,1/10/2023,Q4,2176,Chip ,Food,130.56
773827008,Silver,445,1/10/2023,Q4,1087,Swipe ,Bills,217.4
773988708,Silver,225,1/10/2023,Q4,7512,Swipe ,Grocery,1577.52
774012933,Blue,430,1/10/2023,Q4,9277,Swipe ,Fuel,1206.01
774099708,Blue,225,1/10/2023,Q4,7400,Swipe ,Grocery,740
774172158,Blue,475,1/10/2023,Q4,2650,Swipe ,Bills,583
774437583,Blue,455,1/10/2023,Q4,1504,Online ,Entertainment,240.64
774491958,Blue,410,1/10/2023,Q4,8284,Swipe ,Fuel,1822.48
774588633,Blue,100,1/10/2023,Q4,4928,Online ,Grocery,788.48
774675933,Silver,100,1/10/2023,Q4,3510,Swipe ,Grocery,772.2
774760458,Blue,475,1/10/2023,Q4,1739,Swipe ,Entertainment,504.31
775112958,Blue,275,1/10/2023,Q4,7781,Swipe ,Food,1167.15
775152708,Blue,245,1/10/2023,Q4,1835,Chip ,Fuel,201.85
775198608,Blue,385,1/10/2023,Q4,1970,Swipe ,Bills,512.2
775267158,Blue,125,1/10/2023,Q4,8785,Swipe ,Grocery,1581.3
778131333,Blue,200,1/10/2023,Q4,5154,Swipe ,Entertainment,1340.04
778137108,Blue,190,1/10/2023,Q4,1860,Swipe ,Bills,297.6
778143183,Blue,290,1/10/2023,Q4,5098,Swipe ,Grocery,356.86
778148283,Blue,405,1/10/2023,Q4,3921,Swipe ,Grocery,470.52
778152108,Blue,360,1/10/2023,Q4,4986,Swipe ,Fuel,847.62
778155558,Blue,175,1/10/2023,Q4,3560,Swipe ,Entertainment,747.6
778163508,Blue,420,1/10/2023,Q4,4938,Swipe ,Travel,493.8
778170633,Blue,200,1/10/2023,Q4,3661,Swipe ,Fuel,219.66
778172583,Blue,125,1/10/2023,Q4,7023,Swipe ,Entertainment,1264.14
778176108,Blue,175,1/10/2023,Q4,1290,Swipe ,Bills,103.2
778180158,Blue,175,1/10/2023,Q4,3636,Chip ,Bills,763.56
778191933,Blue,335,1/10/2023,Q4,2305,Swipe ,Fuel,414.9
778207083,Blue,225,1/10/2023,Q4,2153,Swipe ,Food,258.36
778224858,Blue,400,1/10/2023,Q4,4589,Chip ,Food,963.69
778228458,Blue,250,1/10/2023,Q4,4943,Swipe ,Bills,593.16
778231983,Blue,475,1/10/2023,Q4,4792,Swipe ,Food,670.88
778236858,Blue,175,1/10/2023,Q4,5547,Swipe ,Bills,942.99
778239933,Blue,490,1/10/2023,Q4,1241,Swipe ,Bills,198.56
778242708,Silver,300,1/10/2023,Q4,4323,Chip ,Entertainment,302.61
778245633,Blue,95,1/10/2023,Q4,4356,Swipe ,Fuel,1176.12
778247358,Blue,300,1/10/2023,Q4,3880,Chip ,Bills,620.8
778255083,Blue,125,1/10/2023,Q4,4641,Online ,Travel,835.38
778260108,Blue,190,1/10/2023,Q4,14351,Online ,Entertainment,1865.63
778264008,Blue,375,1/10/2023,Q4,4699,Swipe ,Grocery,986.79
778268508,Blue,405,1/10/2023,Q4,4448,Swipe ,Fuel,622.72
778272408,Blue,475,1/10/2023,Q4,2310,Swipe ,Entertainment,485.1
778275783,Blue,480,1/10/2023,Q4,2909,Swipe ,Bills,843.61
778282758,Blue,320,1/10/2023,Q4,4140,Swipe ,Fuel,910.8
778284783,Blue,390,1/10/2023,Q4,4617,Chip ,Fuel,923.4
778286433,Blue,150,1/10/2023,Q4,2133,Swipe ,Bills,575.91
778289883,Blue,345,1/10/2023,Q4,2528,Chip ,Bills,379.2
778327908,Blue,475,1/10/2023,Q4,4099,Swipe ,Fuel,696.83
778340733,Blue,250,1/10/2023,Q4,1950,Swipe ,Bills,526.5
778343958,Blue,250,1/10/2023,Q4,3866,Chip ,Fuel,463.92
778346283,Blue,140,1/10/2023,Q4,1856,Swipe ,Entertainment,204.16
778348233,Blue,400,1/10/2023,Q4,1038,Swipe ,Bills,186.84
778349883,Blue,460,1/10/2023,Q4,4188,Swipe ,Bills,837.6
778353183,Blue,245,1/10/2023,Q4,5155,Chip ,Travel,1443.4
778356408,Blue,360,1/10/2023,Q4,4275,Swipe ,Food,897.75
778357458,Blue,295,1/10/2023,Q4,1756,Swipe ,Bills,509.24
778360608,Blue,125,1/10/2023,Q4,4186,Swipe ,Entertainment,1046.5
778364583,Blue,195,1/10/2023,Q4,1656,Chip ,Travel,447.12
778372158,Blue,400,1/10/2023,Q4,4747,Swipe ,Fuel,664.58
778375458,Blue,285,1/10/2023,Q4,3402,Swipe ,Bills,238.14
778377183,Blue,465,1/10/2023,Q4,4846,Online ,Bills,1114.58
778378983,Blue,140,1/10/2023,Q4,2476,Swipe ,Fuel,470.44
778381608,Blue,450,1/10/2023,Q4,1766,Swipe ,Fuel,441.5
778386033,Blue,415,1/10/2023,Q4,2068,Swipe ,Bills,537.68
778388358,Blue,250,1/10/2023,Q4,870,Online ,Bills,174
778394358,Blue,300,1/10/2023,Q4,4347,Swipe ,Grocery,1173.69
778397358,Blue,445,1/10/2023,Q4,2574,Swipe ,Grocery,489.06
778399008,Blue,375,1/10/2023,Q4,1598,Swipe ,Bills,223.72
778401033,Blue,300,1/10/2023,Q4,1659,Swipe ,Grocery,447.93
778405458,Blue,450,1/10/2023,Q4,4633,Online ,Food,972.93
778407033,Blue,125,1/10/2023,Q4,2367,Swipe ,Entertainment,426.06
778420383,Blue,245,1/10/2023,Q4,8609,Swipe ,Fuel,516.54
778422933,Blue,175,1/10/2023,Q4,3323,Swipe ,Fuel,332.3
778425408,Blue,340,1/10/2023,Q4,1271,Swipe ,Bills,355.88
778426608,Blue,300,1/10/2023,Q4,1805,Swipe ,Entertainment,306.85
778428108,Platinum,275,1/10/2023,Q4,17437,Chip ,Food,1394.96
778430733,Blue,175,1/10/2023,Q4,7855,Swipe ,Fuel,1099.7
778433283,Blue,460,1/10/2023,Q4,2031,Chip ,Food,507.75
778436283,Blue,175,1/10/2023,Q4,4015,Swipe ,Entertainment,562.1
778439883,Blue,200,1/10/2023,Q4,7969,Swipe ,Grocery,2151.63
778441533,Blue,195,1/10/2023,Q4,2240,Swipe ,Fuel,649.6
778444908,Silver,485,1/10/2023,Q4,16392,Chip ,Travel,2458.8
778447908,Blue,275,1/10/2023,Q4,4136,Swipe ,Bills,1158.08
778456983,Blue,495,1/10/2023,Q4,1823,Swipe ,Entertainment,364.6
778459833,Blue,175,1/10/2023,Q4,1789,Swipe ,Entertainment,465.14
778461408,Blue,250,1/10/2023,Q4,2409,Swipe ,Bills,313.17
778465533,Blue,200,1/10/2023,Q4,1885,Swipe ,Bills,301.6
778471758,Blue,435,1/10/2023,Q4,4663,Swipe ,Food,466.3
778486008,Blue,475,1/10/2023,Q4,3669,Swipe ,Fuel,880.56
778493808,Blue,330,1/10/2023,Q4,1756,Swipe ,Travel,509.24
778502958,Silver,125,1/10/2023,Q4,2385,Swipe ,Entertainment,262.35
778506633,Blue,485,1/10/2023,Q4,965,Swipe ,Bills,193
778508883,Blue,190,1/10/2023,Q4,1367,Swipe ,Entertainment,218.72
778511733,Blue,175,1/10/2023,Q4,1634,Swipe ,Fuel,212.42
778523733,Blue,110,1/10/2023,Q4,3625,Swipe ,Grocery,761.25
778550583,Blue,110,1/10/2023,Q4,4808,Swipe ,Entertainment,384.64
778563858,Blue,250,1/10/2023,Q4,14512,Chip ,Fuel,1596.32
778567983,Blue,465,1/10/2023,Q4,4512,Chip ,Fuel,1128
778573233,Blue,175,1/10/2023,Q4,1977,Swipe ,Fuel,494.25
778574283,Blue,430,1/10/2023,Q4,2118,Swipe ,Bills,593.04
778601733,Blue,175,1/10/2023,Q4,2370,Swipe ,Bills,616.2
778606308,Blue,200,1/10/2023,Q4,3016,Online ,Fuel,482.56
778617708,Blue,125,1/10/2023,Q4,2299,Chip ,Food,183.92
778619358,Blue,385,1/10/2023,Q4,4754,Chip ,Grocery,950.8
778623858,Blue,125,1/10/2023,Q4,1824,Swipe ,Entertainment,310.08
778627983,Blue,345,1/10/2023,Q4,1610,Swipe ,Bills,177.1
778632933,Blue,290,1/10/2023,Q4,4702,Swipe ,Bills,611.26
778643733,Gold,485,1/10/2023,Q4,9140,Chip ,Grocery,914
778659108,Blue,280,1/10/2023,Q4,4718,Online ,Grocery,566.16
778661358,Blue,405,1/10/2023,Q4,1541,Swipe ,Bills,339.02
778663458,Blue,475,1/10/2023,Q4,821,Swipe ,Entertainment,114.94
778669608,Blue,325,1/10/2023,Q4,5172,Chip ,Bills,1499.88
778671483,Blue,175,1/10/2023,Q4,4143,Online ,Food,621.45
778679883,Blue,440,1/10/2023,Q4,3645,Swipe ,Bills,255.15
778686408,Blue,410,1/10/2023,Q4,1744,Swipe ,Bills,488.32
778693458,Blue,280,1/10/2023,Q4,1376,Swipe ,Bills,330.24
778696608,Blue,270,1/10/2023,Q4,4802,Swipe ,Food,720.3
778698408,Blue,495,1/10/2023,Q4,1686,Swipe ,Bills,202.32
778699908,Blue,100,1/10/2023,Q4,915,Swipe ,Entertainment,82.35
778706508,Blue,200,1/10/2023,Q4,1448,Swipe ,Entertainment,188.24
778708533,Blue,125,1/10/2023,Q4,869,Swipe ,Entertainment,104.28
778710783,Blue,250,1/10/2023,Q4,3778,Swipe ,Grocery,415.58
778712658,Blue,370,1/10/2023,Q4,4026,Swipe ,Bills,885.72
778714833,Blue,150,1/10/2023,Q4,4890,Swipe ,Food,391.2
778716783,Blue,100,1/10/2023,Q4,7180,Swipe ,Fuel,1364.2
778718658,Blue,340,1/10/2023,Q4,4062,Swipe ,Bills,1096.74
778720533,Blue,395,1/10/2023,Q4,2141,Chip ,Grocery,363.97
778722033,Blue,415,1/10/2023,Q4,5626,Swipe ,Bills,787.64
778724058,Blue,420,1/10/2023,Q4,3982,Swipe ,Grocery,238.92
778728783,Blue,100,1/10/2023,Q4,2739,Swipe ,Bills,328.68
778732158,Blue,125,1/10/2023,Q4,4037,Chip ,Entertainment,444.07
778734108,Blue,250,1/10/2023,Q4,1758,Swipe ,Bills,369.18
778740708,Blue,465,1/10/2023,Q4,4203,Chip ,Fuel,672.48
778742358,Blue,125,1/10/2023,Q4,7517,Swipe ,Grocery,2029.59
778745058,Silver,280,1/10/2023,Q4,15059,Chip ,Travel,3011.8
778747608,Blue,395,1/10/2023,Q4,4022,Swipe ,Food,603.3
778755858,Blue,150,1/10/2023,Q4,1881,Swipe ,Entertainment,188.1
778760808,Blue,300,1/10/2023,Q4,2008,Chip ,Grocery,281.12
778770783,Blue,150,1/10/2023,Q4,990,Swipe ,Bills,287.1
778780008,Blue,385,1/10/2023,Q4,4164,Chip ,Fuel,624.6
778781508,Blue,270,1/10/2023,Q4,2455,Swipe ,Food,417.35
778782858,Blue,385,1/10/2023,Q4,4449,Swipe ,Entertainment,756.33
778799583,Blue,365,1/10/2023,Q4,1695,Swipe ,Food,339
778801608,Blue,385,1/10/2023,Q4,3568,Swipe ,Food,713.6
778810083,Blue,365,1/10/2023,Q4,4175,Swipe ,Bills,292.25
778819083,Blue,455,1/10/2023,Q4,2264,Swipe ,Travel,430.16
778825908,Silver,250,1/10/2023,Q4,14321,Chip ,Bills,1002.47
778830933,Blue,100,1/10/2023,Q4,5308,Swipe ,Bills,849.28
778832883,Blue,360,1/10/2023,Q4,13769,Swipe ,Food,3579.94
778837083,Blue,200,1/10/2023,Q4,2078,Chip ,Grocery,228.58
778839108,Blue,200,1/10/2023,Q4,3687,Chip ,Bills,848.01
778844433,Blue,455,1/10/2023,Q4,3210,Swipe ,Bills,449.4
778847808,Blue,125,1/10/2023,Q4,4911,Swipe ,Fuel,736.65
778849908,Blue,335,1/10/2023,Q4,4697,Swipe ,Food,751.52
778853358,Blue,490,1/10/2023,Q4,4783,Swipe ,Entertainment,621.79
778855383,Blue,125,1/10/2023,Q4,1975,Swipe ,Entertainment,256.75
778857108,Blue,450,1/10/2023,Q4,4337,Chip ,Fuel,867.4
778860783,Blue,140,1/10/2023,Q4,2836,Swipe ,Entertainment,340.32
778863258,Blue,100,1/10/2023,Q4,4983,Swipe ,Grocery,1046.43
778865583,Blue,95,1/10/2023,Q4,7510,Swipe ,Bills,675.9
778867533,Blue,290,1/10/2023,Q4,689,Swipe ,Bills,89.57
778868958,Blue,220,1/10/2023,Q4,857,Swipe ,Bills,85.7
778871508,Blue,380,1/10/2023,Q4,1170,Swipe ,Bills,339.3
778873608,Silver,275,1/10/2023,Q4,14335,Chip ,Travel,2867
778878633,Blue,100,1/10/2023,Q4,3400,Chip ,Fuel,850
778880358,Blue,420,1/10/2023,Q4,4208,Swipe ,Entertainment,673.28
778882758,Blue,300,1/10/2023,Q4,1935,Swipe ,Entertainment,270.9
778885158,Blue,375,1/10/2023,Q4,1392,Swipe ,Bills,375.84
778888083,Blue,475,1/10/2023,Q4,8697,Chip ,Travel,2087.28
778894233,Blue,385,1/10/2023,Q4,7595,Swipe ,Entertainment,1291.15
778895883,Blue,290,1/10/2023,Q4,4430,Swipe ,Fuel,1107.5
778899708,Blue,335,1/10/2023,Q4,2919,Swipe ,Food,700.56
778905033,Blue,390,1/10/2023,Q4,3889,Swipe ,Bills,622.24
778908783,Blue,455,1/10/2023,Q4,1427,Swipe ,Fuel,371.02
778910883,Blue,100,1/10/2023,Q4,2169,Swipe ,Food,433.8
778912683,Blue,245,1/10/2023,Q4,4778,Swipe ,Bills,1194.5
778915233,Blue,375,1/10/2023,Q4,2377,Chip ,Bills,475.4
778919583,Blue,200,1/10/2023,Q4,4253,Swipe ,Grocery,935.66
778921908,Blue,495,8/10/2023,Q4,4559,Swipe ,Entertainment,410.31
778924158,Blue,175,8/10/2023,Q4,3749,Online ,Bills,637.33
778928283,Blue,140,8/10/2023,Q4,1389,Swipe ,Bills,166.68
778929783,Blue,285,8/10/2023,Q4,781,Swipe ,Bills,203.06
778932633,Blue,455,8/10/2023,Q4,4897,Swipe ,Fuel,538.67
778933983,Blue,110,8/10/2023,Q4,3882,Swipe ,Grocery,1086.96
778936008,Blue,200,8/10/2023,Q4,5103,Chip ,Fuel,1479.87
778937583,Blue,405,8/10/2023,Q4,4382,Online ,Food,613.48
778939683,Blue,325,8/10/2023,Q4,1452,Swipe ,Fuel,130.68
778942233,Blue,270,8/10/2023,Q4,1267,Swipe ,Fuel,266.07
778943883,Blue,405,8/10/2023,Q4,1959,Swipe ,Bills,450.57
778949133,Blue,285,8/10/2023,Q4,3476,Chip ,Bills,208.56
778952058,Blue,200,8/10/2023,Q4,3435,Swipe ,Grocery,480.9
778956033,Blue,495,8/10/2023,Q4,15151,Chip ,Travel,1666.61
778959258,Blue,390,8/10/2023,Q4,2585,Swipe ,Bills,336.05
778965183,Blue,95,8/10/2023,Q4,4166,Online ,Entertainment,666.56
778968408,Blue,455,8/10/2023,Q4,1955,Swipe ,Fuel,195.5
778971408,Blue,330,8/10/2023,Q4,1968,Swipe ,Travel,551.04
778973658,Blue,360,8/10/2023,Q4,2273,Swipe ,Travel,318.22
778984383,Blue,200,8/10/2023,Q4,4622,Swipe ,Grocery,1155.5
778992108,Blue,420,8/10/2023,Q4,1516,Swipe ,Travel,242.56
779008158,Blue,275,8/10/2023,Q4,4961,Swipe ,Grocery,297.66
779016408,Blue,490,8/10/2023,Q4,1583,Swipe ,Fuel,174.13
779018508,Blue,405,8/10/2023,Q4,7179,Swipe ,Food,1364.01
779027733,Blue,150,8/10/2023,Q4,3718,Chip ,Bills,297.44
779029458,Blue,250,8/10/2023,Q4,2725,Swipe ,Bills,790.25
779031033,Blue,360,8/10/2023,Q4,1230,Swipe ,Bills,209.1
779032308,Blue,175,8/10/2023,Q4,3279,Chip ,Bills,360.69
779034708,Blue,430,8/10/2023,Q4,4939,Swipe ,Food,1086.58
779037408,Blue,100,8/10/2023,Q4,14637,Chip ,Entertainment,2341.92
779040408,Blue,370,8/10/2023,Q4,1478,Swipe ,Bills,133.02
779041983,Blue,245,8/10/2023,Q4,4439,Swipe ,Food,976.58
779046408,Blue,495,8/10/2023,Q4,1238,Online ,Bills,297.12
779051808,Blue,245,8/10/2023,Q4,4145,Swipe ,Bills,580.3
779055033,Blue,465,8/10/2023,Q4,8104,Chip ,Travel,810.4
779058108,Blue,380,8/10/2023,Q4,1468,Swipe ,Bills,337.64
779065458,Blue,245,8/10/2023,Q4,4212,Swipe ,Fuel,1221.48
779067408,Blue,475,8/10/2023,Q4,14280,Chip ,Grocery,2713.2
779070033,Blue,435,8/10/2023,Q4,3974,Chip ,Travel,1152.46
779072733,Blue,460,8/10/2023,Q4,4979,Chip ,Food,846.43
779078733,Blue,175,8/10/2023,Q4,1579,Swipe ,Fuel,221.06
779082633,Blue,175,8/10/2023,Q4,14596,Chip ,Travel,2773.24
779084208,Blue,455,8/10/2023,Q4,2326,Swipe ,Grocery,162.82
779090883,Blue,390,8/10/2023,Q4,3478,Chip ,Grocery,243.46
779098308,Blue,125,8/10/2023,Q4,7592,Swipe ,Entertainment,1442.48
779100408,Blue,140,8/10/2023,Q4,2629,Swipe ,Grocery,552.09
779104608,Blue,300,8/10/2023,Q4,2819,Swipe ,Fuel,563.8
779114283,Blue,245,8/10/2023,Q4,4528,Swipe ,Entertainment,633.92
779116158,Blue,405,8/10/2023,Q4,4331,Chip ,Entertainment,866.2
779118708,Blue,415,8/10/2023,Q4,4598,Swipe ,Food,597.74
779122908,Blue,110,8/10/2023,Q4,4511,Swipe ,Entertainment,811.98
779126658,Blue,275,8/10/2023,Q4,2312,Swipe ,Bills,300.56
779130108,Blue,250,8/10/2023,Q4,2527,Online ,Entertainment,404.32
779134458,Blue,350,8/10/2023,Q4,8130,Online ,Food,1788.6
779135808,Blue,320,8/10/2023,Q4,4318,Online ,Bills,518.16
779138883,Blue,175,8/10/2023,Q4,1673,Swipe ,Bills,317.87
779140533,Blue,425,8/10/2023,Q4,15195,Chip ,Travel,1215.6
779141658,Blue,200,8/10/2023,Q4,4989,Swipe ,Food,848.13
779149683,Blue,125,8/10/2023,Q4,2585,Swipe ,Bills,749.65
779155158,Blue,390,8/10/2023,Q4,1259,Swipe ,Bills,314.75
779158533,Blue,475,8/10/2023,Q4,4774,Swipe ,Fuel,1241.24
779164608,Blue,445,8/10/2023,Q4,4224,Chip ,Travel,337.92
779166783,Blue,485,8/10/2023,Q4,3968,Swipe ,Bills,753.92
779170008,Blue,395,8/10/2023,Q4,4596,Chip ,Entertainment,689.4
779174133,Blue,190,8/10/2023,Q4,1540,Swipe ,Bills,431.2
779183958,Blue,245,8/10/2023,Q4,2469,Swipe ,Fuel,271.59
779187783,Blue,470,8/10/2023,Q4,8436,Swipe ,Grocery,759.24
779192283,Blue,245,8/10/2023,Q4,4156,Chip ,Bills,706.52
779198133,Blue,175,8/10/2023,Q4,3530,Swipe ,Grocery,317.7
779209083,Blue,400,8/10/2023,Q4,1468,Swipe ,Entertainment,249.56
779210283,Blue,250,8/10/2023,Q4,4142,Chip ,Entertainment,786.98
779216358,Blue,395,8/10/2023,Q4,773,Online ,Bills,77.3
779217333,Blue,370,8/10/2023,Q4,3922,Chip ,Food,1137.38
779218233,Blue,200,8/10/2023,Q4,4115,Swipe ,Entertainment,987.6
779219208,Blue,125,8/10/2023,Q4,4811,Chip ,Fuel,336.77
779223858,Blue,475,8/10/2023,Q4,2675,Swipe ,Bills,374.5
779224758,Blue,125,8/10/2023,Q4,3828,Chip ,Fuel,306.24
779236083,Blue,370,8/10/2023,Q4,2420,Swipe ,Bills,193.6
779241783,Blue,125,8/10/2023,Q4,1512,Swipe ,Bills,302.4
779247483,Blue,360,8/10/2023,Q4,2754,Swipe ,Food,192.78
779249583,Blue,245,8/10/2023,Q4,1378,Swipe ,Bills,165.36
779252283,Blue,390,8/10/2023,Q4,5201,Chip ,Food,312.06
779257233,Blue,470,8/10/2023,Q4,7432,Swipe ,Bills,1040.48
779261433,Blue,125,8/10/2023,Q4,3553,Swipe ,Entertainment,390.83
779263533,Silver,125,8/10/2023,Q4,7564,Swipe ,Bills,2042.28
779269158,Blue,320,8/10/2023,Q4,2237,Online ,Grocery,290.81
779270883,Blue,460,8/10/2023,Q4,3982,Swipe ,Entertainment,1114.96
779279883,Blue,140,8/10/2023,Q4,1628,Swipe ,Food,179.08
779281233,Blue,125,8/10/2023,Q4,4353,Online ,Fuel,304.71
779284833,Blue,355,8/10/2023,Q4,3591,Swipe ,Food,395.01
779289033,Blue,285,8/10/2023,Q4,3328,Swipe ,Entertainment,765.44
779293308,Silver,250,8/10/2023,Q4,8305,Swipe ,Grocery,1910.15
779296908,Blue,470,8/10/2023,Q4,5098,Chip ,Grocery,968.62
779299233,Silver,380,8/10/2023,Q4,3563,Swipe ,Bills,1033.27
779302233,Blue,455,8/10/2023,Q4,2502,Swipe ,Grocery,450.36
779305008,Blue,225,8/10/2023,Q4,4949,Swipe ,Food,1435.21
779307558,Blue,300,8/10/2023,Q4,4806,Chip ,Bills,624.78
